path,label,mar
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f320_no_yawn.jpg,no_yawn,0.0608
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f330_no_yawn.jpg,no_yawn,0.0603
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f340_no_yawn.jpg,no_yawn,0.0552
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f350_no_yawn.jpg,no_yawn,0.0577
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f360_no_yawn.jpg,no_yawn,0.0561
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f370_no_yawn.jpg,no_yawn,0.0566
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f380_no_yawn.jpg,no_yawn,0.0503
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f390_no_yawn.jpg,no_yawn,0.0797
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f400_no_yawn.jpg,no_yawn,0.0846
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f410_no_yawn.jpg,no_yawn,0.0939
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f420_no_yawn.jpg,no_yawn,0.0496
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f430_no_yawn.jpg,no_yawn,0.0779
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f440_no_yawn.jpg,no_yawn,0.0536
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f450_no_yawn.jpg,no_yawn,0.0638
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f460_no_yawn.jpg,no_yawn,0.0673
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f470_no_yawn.jpg,no_yawn,0.0775
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f480_no_yawn.jpg,no_yawn,0.0918
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f490_no_yawn.jpg,no_yawn,0.0755
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f500_no_yawn.jpg,no_yawn,0.0578
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f510_no_yawn.jpg,no_yawn,0.0552
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f520_no_yawn.jpg,no_yawn,0.0513
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f530_no_yawn.jpg,no_yawn,0.0491
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f540_no_yawn.jpg,no_yawn,0.0478
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f550_no_yawn.jpg,no_yawn,0.0554
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f560_no_yawn.jpg,no_yawn,0.0645
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f570_no_yawn.jpg,no_yawn,0.0596
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f580_no_yawn.jpg,no_yawn,0.0672
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f590_no_yawn.jpg,no_yawn,0.0712
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f600_no_yawn.jpg,no_yawn,0.0969
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f610_no_yawn.jpg,no_yawn,0.1157
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f620_no_yawn.jpg,no_yawn,0.09
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f630_no_yawn.jpg,no_yawn,0.0887
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f640_no_yawn.jpg,no_yawn,0.0595
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f650_no_yawn.jpg,no_yawn,0.0754
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f660_no_yawn.jpg,no_yawn,0.0527
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f670_no_yawn.jpg,no_yawn,0.0847
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f680_no_yawn.jpg,no_yawn,0.0714
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f690_no_yawn.jpg,no_yawn,0.0815
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f700_no_yawn.jpg,no_yawn,0.0746
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f710_no_yawn.jpg,no_yawn,0.0759
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f720_no_yawn.jpg,no_yawn,0.0831
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f730_no_yawn.jpg,no_yawn,0.0849
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f740_no_yawn.jpg,no_yawn,0.0823
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f750_no_yawn.jpg,no_yawn,0.0806
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f760_no_yawn.jpg,no_yawn,0.0548
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f770_no_yawn.jpg,no_yawn,0.0794
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f780_no_yawn.jpg,no_yawn,0.0807
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f790_no_yawn.jpg,no_yawn,0.0745
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f800_no_yawn.jpg,no_yawn,0.0775
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f810_no_yawn.jpg,no_yawn,0.0732
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f820_no_yawn.jpg,no_yawn,0.0688
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f830_no_yawn.jpg,no_yawn,0.0676
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f840_no_yawn.jpg,no_yawn,0.0577
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f850_no_yawn.jpg,no_yawn,0.0786
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f860_no_yawn.jpg,no_yawn,0.0889
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f870_no_yawn.jpg,no_yawn,0.0845
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f880_no_yawn.jpg,no_yawn,0.1015
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f890_no_yawn.jpg,no_yawn,0.0826
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f900_no_yawn.jpg,no_yawn,0.0571
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f910_no_yawn.jpg,no_yawn,0.0748
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f920_no_yawn.jpg,no_yawn,0.07
data/yawdd_frames/raw\no_yawn\43-FemaleNoGlasses-Talking.avi_f930_no_yawn.jpg,no_yawn,0.0791
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f10_no_yawn.jpg,no_yawn,0.043
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f20_no_yawn.jpg,no_yawn,0.0437
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f30_no_yawn.jpg,no_yawn,0.045
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f40_no_yawn.jpg,no_yawn,0.0448
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f50_no_yawn.jpg,no_yawn,0.0394
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f60_no_yawn.jpg,no_yawn,0.0481
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f70_no_yawn.jpg,no_yawn,0.0485
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f80_no_yawn.jpg,no_yawn,0.0492
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f90_no_yawn.jpg,no_yawn,0.044
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f100_no_yawn.jpg,no_yawn,0.041
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f110_no_yawn.jpg,no_yawn,0.0509
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f120_no_yawn.jpg,no_yawn,0.0579
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f130_no_yawn.jpg,no_yawn,0.0633
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f140_no_yawn.jpg,no_yawn,0.0786
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f150_no_yawn.jpg,no_yawn,0.0657
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f160_no_yawn.jpg,no_yawn,0.0394
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f170_no_yawn.jpg,no_yawn,0.0369
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f180_no_yawn.jpg,no_yawn,0.0405
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f190_no_yawn.jpg,no_yawn,0.0438
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f200_no_yawn.jpg,no_yawn,0.0433
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f210_no_yawn.jpg,no_yawn,0.038
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f220_no_yawn.jpg,no_yawn,0.0442
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f230_no_yawn.jpg,no_yawn,0.044
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f240_no_yawn.jpg,no_yawn,0.0454
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f250_no_yawn.jpg,no_yawn,0.0469
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f260_no_yawn.jpg,no_yawn,0.0406
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f270_no_yawn.jpg,no_yawn,0.0395
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f280_no_yawn.jpg,no_yawn,0.0312
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f290_no_yawn.jpg,no_yawn,0.0326
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f300_no_yawn.jpg,no_yawn,0.0386
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f310_no_yawn.jpg,no_yawn,0.0481
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f320_no_yawn.jpg,no_yawn,0.0493
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f330_no_yawn.jpg,no_yawn,0.0451
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f340_no_yawn.jpg,no_yawn,0.0439
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f350_no_yawn.jpg,no_yawn,0.0474
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f360_no_yawn.jpg,no_yawn,0.0456
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f370_no_yawn.jpg,no_yawn,0.0384
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f380_no_yawn.jpg,no_yawn,0.0492
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f390_no_yawn.jpg,no_yawn,0.048
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f400_no_yawn.jpg,no_yawn,0.0501
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f410_no_yawn.jpg,no_yawn,0.0445
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f420_no_yawn.jpg,no_yawn,0.0517
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f430_no_yawn.jpg,no_yawn,0.0485
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f440_no_yawn.jpg,no_yawn,0.0421
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f450_no_yawn.jpg,no_yawn,0.0399
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f460_no_yawn.jpg,no_yawn,0.0479
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f470_no_yawn.jpg,no_yawn,0.0406
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f480_no_yawn.jpg,no_yawn,0.0587
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f490_no_yawn.jpg,no_yawn,0.0664
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f500_no_yawn.jpg,no_yawn,0.0739
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f510_no_yawn.jpg,no_yawn,0.0798
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f520_no_yawn.jpg,no_yawn,0.0602
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f530_no_yawn.jpg,no_yawn,0.0466
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f540_no_yawn.jpg,no_yawn,0.0481
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f550_no_yawn.jpg,no_yawn,0.048
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f560_no_yawn.jpg,no_yawn,0.0418
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f570_no_yawn.jpg,no_yawn,0.0433
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f580_no_yawn.jpg,no_yawn,0.0448
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f590_no_yawn.jpg,no_yawn,0.0421
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f600_no_yawn.jpg,no_yawn,0.0394
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f610_no_yawn.jpg,no_yawn,0.0426
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f620_no_yawn.jpg,no_yawn,0.0423
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f630_no_yawn.jpg,no_yawn,0.0404
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f640_no_yawn.jpg,no_yawn,0.046
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f650_no_yawn.jpg,no_yawn,0.0466
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f660_no_yawn.jpg,no_yawn,0.0456
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f670_no_yawn.jpg,no_yawn,0.0477
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f680_no_yawn.jpg,no_yawn,0.0482
data/yawdd_frames/raw\no_yawn\8-FemaleGlasses-Normal.avi_f690_no_yawn.jpg,no_yawn,0.0536
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f0_no_yawn.jpg,no_yawn,0.05
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f10_no_yawn.jpg,no_yawn,0.0492
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f20_no_yawn.jpg,no_yawn,0.0456
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f30_no_yawn.jpg,no_yawn,0.0474
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f40_no_yawn.jpg,no_yawn,0.0487
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f50_no_yawn.jpg,no_yawn,0.0645
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f60_no_yawn.jpg,no_yawn,0.0421
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f70_no_yawn.jpg,no_yawn,0.0481
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f80_no_yawn.jpg,no_yawn,0.0598
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f90_no_yawn.jpg,no_yawn,0.0738
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f100_no_yawn.jpg,no_yawn,0.0857
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f110_no_yawn.jpg,no_yawn,0.1027
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f120_no_yawn.jpg,no_yawn,0.0472
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f130_no_yawn.jpg,no_yawn,0.0533
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f140_no_yawn.jpg,no_yawn,0.0608
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f150_no_yawn.jpg,no_yawn,0.0669
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f160_no_yawn.jpg,no_yawn,0.063
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f170_no_yawn.jpg,no_yawn,0.0417
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f180_no_yawn.jpg,no_yawn,0.0275
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f190_no_yawn.jpg,no_yawn,0.0649
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f200_no_yawn.jpg,no_yawn,0.0639
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f210_no_yawn.jpg,no_yawn,0.0758
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f220_no_yawn.jpg,no_yawn,0.0944
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f230_no_yawn.jpg,no_yawn,0.0524
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f240_no_yawn.jpg,no_yawn,0.049
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f250_no_yawn.jpg,no_yawn,0.0476
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f260_no_yawn.jpg,no_yawn,0.0416
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f270_no_yawn.jpg,no_yawn,0.0472
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f280_no_yawn.jpg,no_yawn,0.0506
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f290_no_yawn.jpg,no_yawn,0.0748
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f300_no_yawn.jpg,no_yawn,0.1062
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f310_no_yawn.jpg,no_yawn,0.0891
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f320_no_yawn.jpg,no_yawn,0.0645
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f330_no_yawn.jpg,no_yawn,0.0747
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f340_no_yawn.jpg,no_yawn,0.056
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f350_no_yawn.jpg,no_yawn,0.088
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f360_no_yawn.jpg,no_yawn,0.0986
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f370_no_yawn.jpg,no_yawn,0.0807
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f380_no_yawn.jpg,no_yawn,0.0464
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f390_no_yawn.jpg,no_yawn,0.0316
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f400_no_yawn.jpg,no_yawn,0.0451
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f410_no_yawn.jpg,no_yawn,0.0423
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f420_no_yawn.jpg,no_yawn,0.0538
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f430_no_yawn.jpg,no_yawn,0.0551
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f440_no_yawn.jpg,no_yawn,0.0759
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f450_no_yawn.jpg,no_yawn,0.0846
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f460_no_yawn.jpg,no_yawn,0.0957
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f470_no_yawn.jpg,no_yawn,0.0853
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f480_no_yawn.jpg,no_yawn,0.0704
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f490_no_yawn.jpg,no_yawn,0.0621
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f500_no_yawn.jpg,no_yawn,0.0538
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f510_no_yawn.jpg,no_yawn,0.063
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f520_no_yawn.jpg,no_yawn,0.0443
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f530_no_yawn.jpg,no_yawn,0.0589
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f540_no_yawn.jpg,no_yawn,0.0524
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f550_no_yawn.jpg,no_yawn,0.0601
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f560_no_yawn.jpg,no_yawn,0.0545
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f570_no_yawn.jpg,no_yawn,0.062
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f580_no_yawn.jpg,no_yawn,0.0556
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f590_no_yawn.jpg,no_yawn,0.0523
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f600_no_yawn.jpg,no_yawn,0.0459
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f610_no_yawn.jpg,no_yawn,0.0557
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f620_no_yawn.jpg,no_yawn,0.0521
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f630_no_yawn.jpg,no_yawn,0.0498
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f640_no_yawn.jpg,no_yawn,0.0544
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f650_no_yawn.jpg,no_yawn,0.0493
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f660_no_yawn.jpg,no_yawn,0.0525
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f670_no_yawn.jpg,no_yawn,0.0492
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f680_no_yawn.jpg,no_yawn,0.0541
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f690_no_yawn.jpg,no_yawn,0.0405
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f700_no_yawn.jpg,no_yawn,0.0769
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f710_no_yawn.jpg,no_yawn,0.0829
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f720_no_yawn.jpg,no_yawn,0.0827
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f730_no_yawn.jpg,no_yawn,0.0622
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f740_no_yawn.jpg,no_yawn,0.0565
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f750_no_yawn.jpg,no_yawn,0.0404
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f760_no_yawn.jpg,no_yawn,0.052
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f770_no_yawn.jpg,no_yawn,0.0501
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f780_no_yawn.jpg,no_yawn,0.0246
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f790_no_yawn.jpg,no_yawn,0.0338
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f800_no_yawn.jpg,no_yawn,0.0425
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f810_no_yawn.jpg,no_yawn,0.0548
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f820_no_yawn.jpg,no_yawn,0.0361
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f830_no_yawn.jpg,no_yawn,0.0438
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f840_no_yawn.jpg,no_yawn,0.0414
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f850_no_yawn.jpg,no_yawn,0.0452
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f860_no_yawn.jpg,no_yawn,0.0484
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f870_no_yawn.jpg,no_yawn,0.0518
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f880_no_yawn.jpg,no_yawn,0.0418
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f890_no_yawn.jpg,no_yawn,0.0343
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f900_no_yawn.jpg,no_yawn,0.0374
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f910_no_yawn.jpg,no_yawn,0.0449
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f920_no_yawn.jpg,no_yawn,0.041
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f930_no_yawn.jpg,no_yawn,0.0401
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f940_no_yawn.jpg,no_yawn,0.0834
data/yawdd_frames/raw\no_yawn\5-FemaleGlasses-Talking.avi_f950_no_yawn.jpg,no_yawn,0.092
